Time,Time,Press,Alt,Temp,Theta,RH,RH Raw,RH Temp,TFp V,Wind,Wind Dir,v,GPS alt,GPS lat,GPS lon,O3 P,O3 Mr,O3ICell,T Pump,I Pump,O3Bat,TFp Hyg,H2O Mr,Fl,RH FP,Co,Batt,TP2,TOptic
2930.0,2930.0,117.65,14.974,-62.13,388.9,3.6,1.83,-56.9,-80.15,22.0,338.7,-20.5,15.001,51.68011,14.379170000000002,7.1339999999999995,0.606,1.959,23.2,99.1,16.3,-80.41,4.34,1,3.4,2,10.964,2.4998299999999998,33.7
2932.0,2932.0,117.48,14.982999999999999,-62.14,389.1,3.6,1.84,-57.1,-80.2,22.7,337.6,-20.9,15.011,51.67973,14.379420000000001,7.307,0.622,2.0069999999999997,23.2,104.0,16.3,-80.44,4.32,1,3.4,2,10.898,2.4998400000000003,33.7
2934.0,2934.0,117.3,14.992,-62.11,389.3,3.5,1.84,-57.2,-80.19,21.3,335.4,-19.4,15.02,51.67938,14.379679999999999,7.417000000000001,0.632,2.037,23.2,104.1,16.3,-80.45,4.33,1,3.4,2,10.979000000000001,2.49986,33.7
2936.0,2936.0,117.13,15.001,-62.06,389.6,3.5,1.84,-57.0,-80.16,19.6,334.7,-17.7,15.029000000000002,51.67906,14.379929999999998,7.595,0.648,2.086,23.2,97.5,16.3,-80.49,4.3,1,3.4,2,10.232000000000001,2.49988,33.7
2938.0,2938.0,116.95,15.01,-62.04,389.8,3.5,1.84,-56.7,-80.14,19.5,335.9,-17.8,15.039000000000001,51.678740000000005,14.38016,7.712999999999999,0.659,2.1180000000000003,23.2,103.3,16.3,-80.45,4.34,1,3.4,2,10.902999999999999,2.49987,33.7
2940.0,2940.0,116.78,15.02,-62.04,389.9,3.5,1.83,-56.7,-80.13,21.2,338.9,-19.8,15.048,51.67839,14.380379999999999,7.981,0.6829999999999999,2.1919999999999997,23.2,103.8,16.3,-80.52,4.29,1,3.3,2,11.015999999999998,2.49991,34.8
2942.0,2942.0,116.6,15.029000000000002,-62.06,390.1,3.6,1.83,-56.5,-80.12,22.6,341.9,-21.5,15.057,51.678,14.380579999999998,8.107999999999999,0.695,2.226,23.2,109.1,16.3,-80.59,4.25,1,3.3,2,11.015999999999998,2.49991,35.6
2944.0,2944.0,116.42,15.039000000000001,-62.07,390.2,3.6,1.8,-56.3,-80.11,22.2,343.9,-21.3,15.067,51.677620000000005,14.38076,8.249,0.7090000000000001,2.265,23.2,98.9,16.3,-80.44,4.37,1,3.4,2,10.694,2.49989,33.7
2946.0,2946.0,116.24,15.048,-62.13,390.3,3.6,1.81,-56.1,-80.14,21.1,343.1,-20.2,15.077,51.67726,14.380939999999999,8.442,0.726,2.318,23.2,104.5,16.3,-80.54,4.3,1,3.4,2,10.911,2.49992,33.8
2948.0,2948.0,116.06,15.058,-62.22,390.3,3.6,1.8,-56.2,-80.19,20.8,339.4,-19.5,15.085999999999999,51.6769,14.38115,8.462,0.7290000000000001,2.324,23.1,107.0,16.3,-80.47,4.36,1,3.4,2,10.927999999999999,2.4999,33.7
2950.0,2950.0,115.89,15.067,-62.26,390.4,3.6,1.82,-56.5,-80.21,21.8,337.1,-20.1,15.095,51.67654,14.3814,8.477,0.731,2.3280000000000003,23.1,102.6,16.3,-80.46,4.37,1,3.5,2,10.538,2.49989,33.7
2952.0,2952.0,115.73,15.075,-62.26,390.5,3.6,1.81,-56.9,-80.2,22.3,337.8,-20.6,15.105,51.67617,14.381639999999999,8.507,0.735,2.336,23.1,108.8,16.3,-80.51,4.34,1,3.4,2,10.948,2.4999,33.9
2954.0,2954.0,115.56,15.084000000000001,-62.3,390.6,3.6,1.81,-57.1,-80.22,21.8,338.8,-20.4,15.114,51.67581,14.381870000000001,8.544,0.7390000000000001,2.346,23.1,102.2,16.3,-80.52,4.34,1,3.4,2,10.956,2.4999,33.8
2956.0,2956.0,115.39,15.093,-62.34,390.7,3.6,1.84,-57.4,-80.25,21.8,337.4,-20.2,15.124,51.67544,14.38211,8.579,0.743,2.356,23.1,103.4,16.3,-80.34,4.48,1,3.6,2,10.485999999999999,2.4998099999999996,33.6
2958.0,2958.0,115.22,15.102,-62.32,390.9,3.6,1.85,-57.5,-80.24,22.5,334.7,-20.3,15.133,51.67508,14.38239,8.667,0.752,2.38,23.1,107.8,16.3,-80.5,4.36,1,3.5,2,10.931,2.49987,33.7
2960.0,2960.0,115.05,15.112,-62.3,391.1,3.6,1.85,-57.1,-80.22,22.9,334.4,-20.7,15.142000000000001,51.67471,14.382679999999999,8.687999999999999,0.755,2.386,23.1,102.5,16.3,-80.74,4.2,1,3.3,2,10.911,2.49992,33.7
2962.0,2962.0,114.88,15.120999999999999,-62.36,391.2,3.6,1.83,-56.7,-80.26,22.7,338.0,-21.1,15.151,51.67433,14.382929999999998,8.7,0.757,2.3890000000000002,23.1,106.0,16.3,-80.8,4.17,1,3.3,2,10.911,2.49994,33.7
2964.0,2964.0,114.71,15.13,-62.42,391.2,3.6,1.82,-56.5,-80.3,22.2,342.2,-21.1,15.16,51.67395,14.383120000000002,8.704,0.759,2.39,23.1,104.9,16.3,-80.84,4.15,1,3.3,2,10.935,2.4999700000000002,33.7
2966.0,2966.0,114.54,15.139000000000001,-62.45,391.3,3.6,1.83,-56.6,-80.32,22.2,342.3,-21.1,15.169,51.67357,14.383320000000001,8.726,0.762,2.396,23.1,100.6,16.3,-80.88,4.12,1,3.3,2,10.623,2.49998,33.7
2968.0,2968.0,114.37,15.148,-62.44,391.5,3.6,1.82,-56.8,-80.3,23.2,338.5,-21.6,15.179,51.67318,14.383560000000001,8.741,0.764,2.4,23.1,110.4,16.3,-80.83,4.17,1,3.3,2,10.95,2.4999700000000002,33.7
2970.0,2970.0,114.2,15.157,-62.38,391.8,3.6,1.82,-56.9,-80.25,23.5,335.3,-21.3,15.187999999999999,51.67279,14.38385,8.781,0.769,2.411,23.1,98.0,16.3,-80.78,4.21,1,3.3,2,10.847000000000001,2.4999700000000002,33.7
2972.0,2972.0,114.03,15.167,-62.28,392.1,3.6,1.83,-57.0,-80.17,22.4,334.7,-20.2,15.198,51.67243,14.384129999999999,8.808,0.772,2.419,23.1,109.3,16.3,-80.67,4.29,1,3.3,2,10.547,2.49994,33.7
2974.0,2974.0,113.85,15.175999999999998,-62.21,392.5,3.6,1.82,-57.0,-80.1,20.9,337.5,-19.3,15.207,51.67208,14.384360000000001,8.841000000000001,0.777,2.428,23.1,107.2,16.3,-80.74,4.25,1,3.3,2,10.845999999999998,2.4999599999999997,33.7
2976.0,2976.0,113.67,15.186,-62.18,392.7,3.6,1.83,-57.0,-80.08,20.6,341.4,-19.6,15.216,51.67173,14.38455,8.857000000000001,0.779,2.432,23.1,105.1,16.3,-80.81,4.2,1,3.2,2,10.927999999999999,2.4999700000000002,33.7
2978.0,2978.0,113.5,15.195,-62.19,392.8,3.6,1.84,-57.0,-80.08,22.1,343.1,-21.1,15.225999999999999,51.67135,14.384739999999999,8.859,0.7809999999999999,2.4330000000000003,23.1,106.0,16.3,-80.75,4.25,1,3.3,2,10.95,2.49998,33.7
2980.0,2980.0,113.34,15.204,-62.22,392.9,3.7,1.83,-56.9,-80.1,23.1,342.8,-22.1,15.235,51.67095,14.384929999999999,8.861,0.782,2.4330000000000003,23.1,103.0,16.3,-80.81,4.22,1,3.2,2,10.602,2.5,35.7
2982.0,2982.0,113.17,15.213,-62.22,393.1,3.7,1.83,-57.0,-80.09,22.7,342.5,-21.6,15.244000000000002,51.670559999999995,14.385129999999998,8.857000000000001,0.7829999999999999,2.432,23.1,107.4,16.3,-80.72,4.28,1,3.3,2,10.663,2.4999700000000002,34.5
2984.0,2984.0,113.01,15.222000000000001,-62.21,393.3,3.7,1.85,-56.8,-80.08,21.9,341.8,-20.8,15.252,51.670190000000005,14.385329999999998,8.857000000000001,0.784,2.432,23.1,104.7,16.3,-80.67,4.33,1,3.3,2,10.917,2.4999599999999997,33.7
2986.0,2986.0,112.85,15.231,-62.29,393.3,3.7,1.84,-56.9,-80.13,21.9,339.6,-20.6,15.261,51.66982,14.38555,8.881,0.787,2.439,23.0,105.2,16.3,-80.65,4.35,1,3.4,2,10.927999999999999,2.49995,33.7
2988.0,2988.0,112.69,15.24,-62.41,393.2,3.7,1.87,-57.3,-80.22,22.9,337.7,-21.2,15.270999999999999,51.66944,14.385810000000001,8.911,0.7909999999999999,2.447,23.0,102.6,16.3,-80.68,4.34,1,3.4,2,10.664000000000001,2.49994,33.7
2990.0,2990.0,112.53,15.248,-62.49,393.2,3.7,1.88,-57.6,-80.26,22.8,339.0,-21.3,15.280999999999999,51.669059999999995,14.38604,8.941,0.795,2.455,23.0,101.9,16.3,-80.77,4.27,1,3.4,2,10.911,2.4999700000000002,33.7
2992.0,2992.0,112.36,15.258,-62.53,393.3,3.7,1.85,-57.6,-80.28,21.1,341.8,-20.0,15.29,51.6687,14.38623,8.994,0.8009999999999999,2.47,23.0,107.8,16.3,-80.69,4.34,1,3.4,2,10.898,2.49993,33.7
2994.0,2994.0,112.18,15.267000000000001,-62.62,393.3,3.7,1.86,-57.3,-80.32,20.0,341.8,-19.0,15.299000000000001,51.66835,14.38641,9.007,0.8029999999999999,2.4730000000000003,23.0,105.8,16.3,-80.67,4.36,1,3.5,2,10.975999999999999,2.49991,33.7
2996.0,2996.0,112.01,15.277000000000001,-62.73,393.3,3.7,1.85,-57.2,-80.38,20.7,339.1,-19.4,15.309000000000001,51.668009999999995,14.386629999999998,9.01,0.804,2.474,23.0,101.4,16.3,-80.73,4.32,1,3.5,2,10.904000000000002,2.49992,33.7
2998.0,2998.0,111.84,15.287,-62.81,393.3,3.7,1.85,-57.1,-80.42,22.1,337.6,-20.5,15.319,51.667640000000006,14.386870000000002,9.017999999999999,0.8059999999999999,2.477,23.0,106.9,16.3,-80.88,4.22,1,3.5,2,10.958,2.4999599999999997,33.7
3000.0,3000.0,111.67,15.296,-62.86,393.4,3.8,1.85,-57.1,-80.42,21.8,338.6,-20.3,15.328,51.66727,14.38711,9.019,0.8079999999999999,2.477,23.0,107.4,16.3,-80.82,4.27,1,3.5,2,10.915999999999999,2.49993,33.7
3002.0,3002.0,111.51,15.305,-62.89,393.5,3.8,1.85,-57.0,-80.41,20.5,340.0,-19.2,15.337,51.66693,14.387310000000001,9.019,0.809,2.477,23.0,108.4,16.3,-80.74,4.34,1,3.6,2,10.707,2.4999,33.7
3004.0,3004.0,111.35,15.312999999999999,-62.93,393.6,3.8,1.86,-57.1,-80.4,20.1,340.4,-18.9,15.345999999999998,51.66659,14.3875,9.019,0.81,2.477,23.0,109.6,16.3,-80.65,4.41,1,3.7,2,10.907,2.49988,33.7
3006.0,3006.0,111.2,15.322000000000001,-62.96,393.7,3.8,1.87,-57.4,-80.38,20.3,339.2,-18.9,15.353,51.66624,14.38771,9.017999999999999,0.8109999999999999,2.477,23.0,105.0,16.3,-80.68,4.39,1,3.6,2,10.945,2.49987,33.7
3008.0,3008.0,111.05,15.33,-62.95,393.9,3.9,1.89,-57.5,-80.34,20.0,337.9,-18.5,15.360999999999999,51.66591,14.387929999999999,9.019,0.812,2.477,23.0,107.7,16.3,-80.69,4.39,1,3.6,2,10.538,2.49986,33.7
3010.0,3010.0,110.91,15.338,-62.91,394.1,3.9,1.87,-57.3,-80.28,18.8,337.4,-17.3,15.369000000000002,51.6656,14.38814,9.027000000000001,0.8140000000000001,2.479,23.0,101.7,16.3,-80.71,4.38,1,3.6,2,10.838,2.49986,33.7
3012.0,3012.0,110.76,15.345999999999998,-62.91,394.2,3.9,1.83,-57.0,-80.25,18.0,337.4,-16.6,15.378,51.6653,14.38834,9.083,0.82,2.495,23.0,107.6,16.3,-80.7,4.39,1,3.6,2,10.956,2.49987,33.7
3014.0,3014.0,110.6,15.355,-62.97,394.3,3.9,1.81,-56.6,-80.28,19.1,338.0,-17.7,15.386,51.66498,14.38855,9.112,0.8240000000000001,2.503,23.0,100.2,16.3,-80.75,4.36,1,3.6,2,10.91,2.49991,33.7
3016.0,3016.0,110.45,15.363,-63.04,394.3,3.9,1.82,-56.7,-80.32,20.8,337.9,-19.3,15.394,51.664629999999995,14.388770000000001,9.18,0.831,2.521,23.0,108.3,16.3,-80.77,4.36,1,3.6,2,10.255,2.49992,33.6
3018.0,3018.0,110.29,15.372,-63.13,394.3,3.9,1.85,-57.1,-80.39,21.3,336.8,-19.6,15.402999999999999,51.66428,14.38902,9.225,0.836,2.5340000000000003,23.0,100.9,16.3,-80.88,4.28,1,3.6,2,11.015999999999998,2.4999700000000002,34.8
3020.0,3020.0,110.14,15.380999999999998,-63.3,394.1,3.9,1.87,-57.9,-80.51,19.5,335.9,-17.8,15.412,51.663959999999996,14.38925,9.23,0.838,2.535,23.0,104.8,16.3,-80.85,4.31,1,3.7,2,11.01,2.49999,35.6
3022.0,3022.0,109.99,15.389000000000001,-63.47,394.0,3.9,1.89,-58.6,-80.64,17.1,335.5,-15.6,15.42,51.66368,14.38945,9.232000000000001,0.8390000000000001,2.536,23.0,102.1,16.3,-80.88,4.3,1,3.8,2,10.684000000000001,2.50001,33.9
3024.0,3024.0,109.84,15.397,-63.52,394.0,3.9,1.92,-58.9,-80.68,16.6,336.5,-15.2,15.427999999999999,51.66341,14.38965,9.238,0.841,2.537,22.9,98.0,16.3,-80.82,4.34,1,3.8,2,10.574000000000002,2.50002,33.6
3026.0,3026.0,109.7,15.405,-63.51,394.2,3.9,1.9,-58.8,-80.65,17.7,339.0,-16.5,15.435,51.663109999999996,14.389829999999998,9.212,0.84,2.53,22.9,114.2,16.3,-80.81,4.36,1,3.8,2,10.935,2.5000299999999998,34.0
3028.0,3028.0,109.55,15.413,-63.53,394.3,3.9,1.92,-58.5,-80.65,18.3,342.2,-17.5,15.442,51.6628,14.38999,9.211,0.841,2.53,22.9,103.2,16.3,-80.88,4.31,1,3.8,2,10.917,2.50006,33.6
3030.0,3030.0,109.41,15.421,-63.59,394.3,4.0,1.93,-58.3,-80.67,17.6,345.0,-17.0,15.45,51.662490000000005,14.390120000000001,9.283999999999999,0.848,2.55,22.9,104.0,16.3,-80.89,4.31,1,3.8,2,10.488,2.50006,33.6
3032.0,3032.0,109.27,15.429,-63.59,394.5,4.0,1.92,-58.0,-80.64,16.1,344.6,-15.5,15.459000000000001,51.662209999999995,14.39025,9.266,0.848,2.545,22.9,104.1,16.3,-80.97,4.26,1,3.8,2,10.658,2.50011,33.6
3034.0,3034.0,109.14,15.437000000000001,-63.55,394.7,4.0,1.89,-57.4,-80.58,15.8,339.5,-14.8,15.467,51.66194,14.390410000000001,9.295,0.852,2.553,22.9,103.9,16.3,-81.1,4.17,1,3.7,2,10.898,2.50014,33.7
3036.0,3036.0,109.0,15.444,-63.53,394.9,4.0,1.89,-57.0,-80.55,17.5,333.4,-15.6,15.474,51.66166,14.39064,9.318,0.855,2.559,22.9,99.3,16.3,-81.15,4.14,1,3.6,2,10.98,2.5001700000000002,33.7
3038.0,3038.0,108.86,15.452,-63.55,395.0,4.0,1.88,-56.9,-80.55,18.8,331.7,-16.5,15.482000000000001,51.66137,14.390889999999999,9.378,0.861,2.576,22.9,102.0,16.3,-81.1,4.18,1,3.7,2,10.494000000000002,2.50014,33.7
3040.0,3040.0,108.72,15.46,-63.52,395.2,4.0,1.87,-57.1,-80.53,17.9,334.2,-16.1,15.49,51.66108,14.39112,9.394,0.8640000000000001,2.58,22.9,110.7,16.3,-81.16,4.15,1,3.6,2,10.904000000000002,2.50015,33.7
3042.0,3042.0,108.57,15.469000000000001,-63.46,395.5,4.0,1.91,-57.5,-80.49,15.4,338.5,-14.4,15.498,51.66082,14.39129,9.418,0.867,2.5869999999999997,22.9,102.1,16.3,-81.2,4.13,1,3.6,2,10.964,2.50014,33.7
3044.0,3044.0,108.41,15.478,-63.41,395.7,4.0,1.89,-57.9,-80.49,13.8,340.6,-13.0,15.505,51.660579999999996,14.391420000000002,9.487,0.875,2.6060000000000003,22.9,109.7,16.3,-81.17,4.15,1,3.6,2,10.887,2.50012,33.7
3046.0,3046.0,108.26,15.485999999999999,-63.46,395.8,4.0,1.92,-58.3,-80.56,15.2,337.9,-14.0,15.515,51.66033,14.39158,9.59,0.8859999999999999,2.634,22.9,105.5,16.3,-81.16,4.17,1,3.6,2,10.424000000000001,2.50011,33.7
3048.0,3048.0,108.1,15.495,-63.58,395.7,3.9,1.91,-58.8,-80.69,18.2,334.7,-16.4,15.524000000000001,51.66003,14.391810000000001,9.684,0.8959999999999999,2.66,22.9,104.3,16.3,-81.15,4.18,1,3.7,2,10.898,2.50009,33.7
3050.0,3050.0,107.96,15.503,-63.63,395.8,3.9,1.96,-59.1,-80.78,20.2,333.2,-18.0,15.530999999999999,51.65971,14.39207,9.712,0.9,2.668,22.9,104.5,16.3,-81.04,4.26,1,3.7,2,10.915999999999999,2.50002,33.7
3052.0,3052.0,107.81,15.511,-63.58,396.0,3.9,1.97,-58.9,-80.78,19.7,333.8,-17.7,15.539000000000001,51.65939,14.39233,9.789,0.9079999999999999,2.6889999999999996,22.9,104.7,16.3,-81.01,4.29,1,3.7,2,10.934000000000001,2.49998,33.6
3054.0,3054.0,107.67,15.52,-63.49,396.3,3.9,1.94,-58.3,-80.75,17.9,337.1,-16.5,15.547,51.65909,14.392529999999999,9.879,0.917,2.714,22.9,102.7,16.3,-81.1,4.23,1,3.6,2,10.614,2.49998,33.7
3056.0,3056.0,107.53,15.527999999999999,-63.47,396.5,3.8,1.93,-57.8,-80.77,17.2,341.2,-16.3,15.555,51.6588,14.39269,9.961,0.9259999999999999,2.736,22.9,105.8,16.3,-81.12,4.22,1,3.6,2,10.937999999999999,2.4999599999999997,33.7
3058.0,3058.0,107.39,15.536,-63.5,396.6,3.8,1.96,-57.9,-80.84,18.5,341.5,-17.5,15.562999999999999,51.65849,14.39286,10.043,0.935,2.759,22.9,102.4,16.3,-81.17,4.19,1,3.6,2,11.004000000000001,2.4999599999999997,35.7
3060.0,3060.0,107.25,15.544,-63.51,396.7,3.8,1.93,-58.1,-80.88,19.5,338.8,-18.2,15.571,51.658159999999995,14.39306,10.088,0.941,2.7710000000000004,22.9,107.3,16.3,-81.06,4.28,1,3.7,2,10.493,2.4999,34.1
3062.0,3062.0,107.1,15.552,-63.49,396.9,3.8,1.96,-58.3,-80.9,18.6,335.3,-16.9,15.581,51.65785,14.393289999999999,10.202,0.9520000000000001,2.802,22.9,106.7,16.3,-81.05,4.29,1,3.7,2,10.904000000000002,2.49988,33.7
3064.0,3064.0,106.96,15.56,-63.48,397.1,3.8,1.98,-58.3,-80.91,17.3,332.3,-15.3,15.589,51.657579999999996,14.39352,10.232000000000001,0.9570000000000001,2.8110000000000004,22.8,105.0,16.3,-81.24,4.16,1,3.6,2,10.898,2.4999,33.7
3066.0,3066.0,106.82,15.568,-63.43,397.3,3.7,1.93,-58.4,-80.89,17.1,330.9,-15.0,15.597000000000001,51.657309999999995,14.39376,10.235,0.958,2.812,22.8,98.5,16.3,-81.26,4.15,1,3.5,2,10.939,2.49989,33.6
3068.0,3068.0,106.68,15.575999999999999,-63.33,397.7,3.7,1.95,-58.2,-80.83,17.7,331.1,-15.5,15.605,51.65703,14.39401,10.235,0.9590000000000001,2.812,22.8,110.6,16.3,-81.33,4.11,1,3.4,2,10.495,2.4999,33.7
3070.0,3070.0,106.54,15.584000000000001,-63.24,398.0,3.7,1.93,-57.8,-80.78,17.1,332.3,-15.2,15.612,51.65676,14.39424,10.272,0.9640000000000001,2.822,22.8,98.7,16.3,-81.25,4.17,1,3.4,2,10.880999999999998,2.49987,33.7
3072.0,3072.0,106.41,15.592,-63.19,398.2,3.7,1.9,-57.4,-80.76,15.5,335.1,-14.1,15.62,51.6565,14.394429999999998,10.354000000000001,0.973,2.844,22.8,107.9,16.3,-81.19,4.22,1,3.5,2,10.945,2.49986,33.7
3074.0,3074.0,106.28,15.6,-63.13,398.5,3.7,1.93,-57.2,-80.73,14.9,339.3,-14.0,15.628,51.65625,14.394589999999999,10.378,0.977,2.8510000000000004,22.8,105.2,16.3,-81.25,4.18,1,3.4,2,10.495,2.49987,33.7
3076.0,3076.0,106.14,15.607000000000001,-63.07,398.7,3.7,1.91,-57.4,-80.7,16.5,340.8,-15.6,15.636,51.65597,14.394739999999999,10.378,0.978,2.8510000000000004,22.8,108.8,16.3,-81.34,4.12,1,3.3,2,10.905,2.4999,33.7
3078.0,3078.0,106.01,15.615,-63.05,398.9,3.7,1.92,-57.7,-80.7,18.4,338.7,-17.2,15.642000000000001,51.65566,14.39494,10.378,0.9790000000000001,2.8510000000000004,22.8,104.8,16.3,-81.17,4.24,1,3.4,2,10.892999999999999,2.4998400000000003,33.7
3080.0,3080.0,105.88,15.623,-63.04,399.1,3.7,1.92,-57.9,-80.7,18.8,334.6,-17.0,15.649000000000001,51.655359999999995,14.395170000000002,10.355,0.978,2.845,22.8,105.4,16.3,-81.15,4.26,1,3.4,2,10.950999999999999,2.4998,33.7
3082.0,3082.0,105.74,15.630999999999998,-63.0,399.3,3.7,1.92,-58.2,-80.69,18.0,330.0,-15.6,15.658,51.65508,14.39543,10.308,0.975,2.832,22.8,99.7,16.3,-81.2,4.24,1,3.4,2,10.603,2.4998,33.7
3084.0,3084.0,105.61,15.638,-62.98,399.5,3.7,1.93,-57.9,-80.69,18.1,327.8,-15.3,15.667,51.6548,14.395710000000001,10.19,0.965,2.8,22.8,107.2,16.3,-81.2,4.24,1,3.4,2,10.898,2.49978,33.6
3086.0,3086.0,105.47,15.645999999999999,-63.02,399.6,3.6,1.92,-57.6,-80.74,18.7,329.5,-16.1,15.675,51.654509999999995,14.39599,10.147,0.9620000000000001,2.7880000000000003,22.8,106.0,16.3,-81.21,4.24,1,3.4,2,10.917,2.4997700000000003,33.7
3088.0,3088.0,105.34,15.654000000000002,-63.03,399.7,3.6,1.9,-57.7,-80.77,18.5,332.7,-16.5,15.682,51.65421,14.39623,10.094,0.958,2.773,22.8,101.9,16.3,-81.27,4.2,1,3.3,2,10.5,2.4997700000000003,33.7
3090.0,3090.0,105.21,15.662,-63.0,399.9,3.6,1.92,-57.9,-80.77,17.8,335.6,-16.2,15.689,51.65392,14.39645,9.966000000000001,0.9470000000000001,2.738,22.8,108.3,16.3,-81.25,4.22,1,3.3,2,10.663,2.4997599999999998,33.7
3092.0,3092.0,105.08,15.67,-62.98,400.1,3.6,1.92,-57.7,-80.77,17.3,336.5,-15.9,15.697000000000001,51.65364,14.39665,9.877,0.94,2.714,22.8,104.0,16.3,-81.21,4.26,1,3.3,2,10.924000000000001,2.49974,33.7
3094.0,3094.0,104.94,15.677,-62.97,400.2,3.6,1.91,-57.5,-80.8,18.1,335.9,-16.5,15.705,51.65334,14.39686,9.791,0.9329999999999999,2.69,22.8,106.4,16.3,-81.18,4.28,1,3.4,2,10.869000000000002,2.49972,33.7
3096.0,3096.0,104.81,15.685,-62.97,400.4,3.6,1.92,-57.6,-80.82,20.0,334.8,-18.1,15.713,51.653009999999995,14.397110000000001,9.771,0.932,2.685,22.8,102.1,16.3,-81.24,4.24,1,3.3,2,10.325,2.49974,34.8
3098.0,3098.0,104.68,15.693,-62.99,400.5,3.6,1.91,-57.7,-80.87,21.3,334.0,-19.1,15.720999999999998,51.65267,14.397379999999998,9.749,0.9309999999999999,2.679,22.8,104.4,16.3,-81.21,4.27,1,3.4,2,10.985999999999999,2.49972,35.7
3100.0,3100.0,104.55,15.700999999999999,-62.94,400.7,3.5,1.91,-57.9,-80.86,20.5,333.5,-18.4,15.73,51.65234,14.39765,9.698,0.9279999999999999,2.665,22.8,111.6,16.3,-81.14,4.33,1,3.4,2,10.950999999999999,2.49971,33.7
3102.0,3102.0,104.42,15.708,-62.83,401.1,3.5,1.92,-57.7,-80.8,19.2,334.2,-17.3,15.737,51.652029999999996,14.39789,9.677,0.927,2.659,22.8,103.7,16.3,-81.19,4.3,1,3.3,2,10.869000000000002,2.49972,33.8
3104.0,3104.0,104.29,15.716,-62.73,401.4,3.5,1.88,-57.6,-80.75,18.9,336.4,-17.3,15.744000000000002,51.651720000000005,14.39811,9.587,0.919,2.634,22.7,108.3,16.3,-81.19,4.3,1,3.3,2,10.561,2.49972,33.7
3106.0,3106.0,104.16,15.724,-62.67,401.7,3.5,1.89,-57.5,-80.73,19.9,338.8,-18.5,15.752,51.651379999999996,14.398320000000002,9.513,0.9129999999999999,2.614,22.7,102.2,16.3,-81.16,4.33,1,3.2,2,10.946,2.49973,33.7
3108.0,3108.0,104.03,15.731,-62.63,401.9,3.5,1.89,-57.6,-80.72,20.6,339.5,-19.3,15.761,51.65104,14.398520000000001,9.274,0.892,2.548,22.7,103.0,16.3,-81.14,4.35,1,3.2,2,10.898,2.49973,33.6
3110.0,3110.0,103.9,15.739,-62.57,402.1,3.5,1.89,-57.7,-80.69,20.1,339.1,-18.8,15.769,51.6507,14.398729999999999,9.18,0.884,2.523,22.7,109.6,16.3,-81.16,4.34,1,3.2,2,10.98,2.4997700000000003,33.6
3112.0,3112.0,103.77,15.747,-62.52,402.4,3.5,1.9,-57.3,-80.66,19.5,339.4,-18.3,15.776,51.65037,14.398929999999998,9.042,0.871,2.485,22.7,103.6,16.3,-81.31,4.24,1,3.1,2,10.804,2.49986,33.7
3114.0,3114.0,103.63,15.755,-62.46,402.6,3.5,1.87,-57.0,-80.63,20.6,341.4,-19.5,15.785,51.65002,14.399120000000002,9.003,0.8690000000000001,2.474,22.7,104.4,16.3,-81.19,4.33,1,3.1,2,10.955,2.49985,33.7
3116.0,3116.0,103.49,15.763,-62.42,402.9,3.4,1.86,-56.7,-80.6,21.7,342.3,-20.7,15.792,51.64965,14.39931,8.972000000000001,0.867,2.4659999999999997,22.7,102.2,16.3,-81.16,4.36,1,3.1,2,10.898,2.49988,33.7
3118.0,3118.0,103.35,15.770999999999999,-62.45,403.0,3.4,1.86,-56.7,-80.64,21.2,339.8,-19.9,15.8,51.64929,14.39952,8.886000000000001,0.86,2.4419999999999997,22.7,104.7,16.3,-81.14,4.38,1,3.2,2,10.207,2.4999,33.8
3120.0,3120.0,103.21,15.78,-62.56,402.9,3.4,1.87,-57.2,-80.73,19.1,333.9,-17.2,15.808,51.64898,14.399770000000002,8.806000000000001,0.853,2.42,22.7,104.6,16.3,-81.06,4.44,1,3.3,2,10.917,2.4999,33.7
3122.0,3122.0,103.07,15.788,-62.59,403.0,3.4,1.86,-57.8,-80.75,17.5,328.4,-14.9,15.815999999999999,51.648709999999994,14.400039999999999,8.684,0.843,2.387,22.7,99.2,16.3,-81.05,4.45,1,3.3,2,10.898,2.49993,33.7
3124.0,3124.0,102.94,15.796,-62.46,403.4,3.4,1.85,-57.5,-80.65,18.3,329.2,-15.7,15.824000000000002,51.64843,14.400310000000001,8.57,0.833,2.355,22.7,110.3,16.3,-81.15,4.38,1,3.2,2,10.520999999999999,2.49999,33.7
3126.0,3126.0,102.81,15.804,-62.34,403.8,3.4,1.82,-56.9,-80.55,20.3,333.8,-18.2,15.833,51.6481,14.400570000000002,8.515,0.828,2.34,22.7,99.0,16.3,-81.16,4.39,1,3.1,2,10.615,2.50002,33.7
3128.0,3128.0,102.68,15.812000000000001,-62.35,403.9,3.4,1.83,-56.7,-80.55,20.9,336.5,-19.2,15.841,51.64775,14.40081,8.408,0.8190000000000001,2.311,22.7,105.1,16.3,-81.14,4.41,1,3.1,2,10.869000000000002,2.5000299999999998,33.6
3130.0,3130.0,102.55,15.82,-62.43,403.9,3.4,1.84,-57.2,-80.62,19.3,335.7,-17.5,15.849,51.64744,14.40104,8.378,0.8170000000000001,2.303,22.7,98.4,16.3,-81.16,4.39,1,3.1,2,10.950999999999999,2.50006,33.7
